Sales,prev_sales,Store_sales_rating,store_visiblity,Road_connectivity,Prime_location,Seating_area,sqft_area,yr_establishment,Cus_rating,Type1,times,Type2,times,Type3,times,Type4,times,Type5,times,Comp_Score,Product_type,product_placement,Product_size,product_visiblity
749950,712452.5,5,0.567,2,0,2,2870,1992,9,-10,6,-8,8,-6,0,-4,1,-2,10,-0.493333333,9,10,7,0.277
749950,689954,6,0.658,2,0,0,3530,2013,9,-10,8,-8,8,-6,8,-4,1,-2,5,-0.686666667,4,2,1,0.343
749950,637457.5,5,0.553,2,0,0,1440,2014,9,-10,6,-8,9,-6,4,-4,8,-2,5,-0.66,3,5,10,0.134
749950,689954,6,0.682,2,0,0,2300,2008,9,-10,6,-8,2,-6,10,-4,4,-2,0,-0.506666667,3,1,3,0.22
750000,667500,7,0.761,2,0,0,2500,2001,9,-10,0,-8,1,-6,3,-4,0,-2,2,-0.1,4,8,2,0.24
750000,652500,7,0.743,2,0,0,2850,1973,9,-10,3,-8,6,-6,9,-4,1,-2,7,-0.5,5,5,6,0.275
750000,712500,6,0.659,2,0,0,2730,2003,9,-10,0,-8,4,-6,4,-4,5,-2,1,-0.26,10,5,7,0.263
750000,697500,7,0.756,2,0,0,2460,1983,9,-10,1,-8,3,-6,8,-4,3,-2,10,-0.38,7,8,10,0.236
750000,675000,7,0.705,2,1,2,3110,2001,9,-10,7,-8,7,-6,10,-4,8,-2,9,-0.786666667,9,8,10,0.301
750000,727500,7,0.766,2,0,0,3530,1995,9,-10,6,-8,8,-6,5,-4,3,-2,1,-0.56,1,3,9,0.343
750000,667500,8,0.834,2,0,0,3290,2005,9,-10,9,-8,7,-6,7,-4,6,-2,1,-0.713333333,4,4,4,0.319
750000,637500,7,0.775,2,0,0,3160,1989,9,-10,4,-8,1,-6,2,-4,10,-2,0,-0.333333333,7,7,9,0.306
750000,712500,6,0.667,1,0,0,2470,1970,9,-10,7,-8,10,-6,9,-4,10,-2,4,-0.84,8,2,1,0.237
750000,690000,6,0.681,1,1,2,1720,1952,9,-10,4,-8,0,-6,0,-4,6,-2,3,-0.233333333,9,3,3,0.162
750000,675000,7,0.712,2,0,0,1540,2005,9,-10,0,-8,6,-6,10,-4,2,-2,10,-0.453333333,1,7,2,0.144
750000,697500,6,0.684,2,0,0,1440,1985,9,-10,10,-8,5,-6,10,-4,3,-2,8,-0.76,1,10,2,0.134
750000,705000,6,0.695,1,0,0,1460,2016,9,-10,7,-8,2,-6,2,-4,0,-2,3,-0.346666667,5,4,1,0.136
750000,630000,6,0.66,2,0,0,3390,2004,9,-10,9,-8,8,-6,4,-4,10,-2,10,-0.793333333,3,1,5,0.329
750000,667500,7,0.72,2,0,1,1750,2014,9,-10,3,-8,6,-6,6,-4,10,-2,8,-0.566666667,4,4,4,0.165
750000,645000,7,0.787,2,0,0,2780,2009,9,-10,0,-8,5,-6,3,-4,5,-2,8,-0.313333333,2,10,5,0.268
750000,675000,6,0.672,1,0,0,1720,1951,9,-10,3,-8,3,-6,4,-4,10,-2,3,-0.413333333,9,6,9,0.162
750000,720000,6,0.651,2,0,0,2230,1976,9,-10,3,-8,8,-6,10,-4,6,-2,4,-0.62,10,5,5,0.213
750000,735000,8,0.844,2,0,0,2990,2000,9,-10,1,-8,1,-6,1,-4,5,-2,6,-0.186666667,5,2,3,0.289
750000,607500,7,0.799,1,0,0,1110,1963,9,-10,10,-8,9,-6,6,-4,5,-2,8,-0.813333333,6,8,7,0.101
750000,682500,8,0.842,1,0,0,1200,1985,9,-10,7,-8,6,-6,0,-4,8,-2,4,-0.526666667,9,9,5,0.11
750000,652500,8,0.827,2,0,0,2200,1979,9,-10,4,-8,1,-6,0,-4,5,-2,1,-0.233333333,3,7,4,0.21
750000,645000,7,0.74,2,0,0,3030,2010,9,-10,1,-8,8,-6,10,-4,6,-2,8,-0.58,1,5,6,0.293
750000,637500,6,0.656,2,0,0,3600,1967,9,-10,1,-8,6,-6,8,-4,6,-2,9,-0.493333333,8,5,4,0.35
750000,667500,7,0.795,1,0,0,1140,1990,9,-10,7,-8,5,-6,0,-4,4,-2,4,-0.446666667,9,6,4,0.104
750000,652500,7,0.784,2,0,0,2640,1997,9,-10,10,-8,9,-6,2,-4,1,-2,9,-0.686666667,4,2,10,0.54
750000,600000,7,0.782,2,0,0,1650,1993,9,-10,8,-8,0,-6,8,-4,2,-2,9,-0.513333333,9,3,9,0.155
750000,622500,7,0.779,1,0,0,1690,1956,9,-10,10,-8,9,-6,8,-4,5,-2,6,-0.84,6,8,2,0.159
750000,660000,7,0.757,1,0,3,1910,1976,9,-10,1,-8,5,-6,8,-4,6,-2,0,-0.406666667,4,8,10,0.181
750000,600000,6,0.682,1,0,2,1640,1977,9,-10,4,-8,5,-6,1,-4,8,-2,8,-0.446666667,9,9,2,0.154
750000,720000,8,0.815,1,0,2,1400,2013,9,-10,1,-8,5,-6,1,-4,4,-2,8,-0.293333333,3,9,1,0.13
750000,652500,7,0.766,3,0,0,2260,2007,9,-10,10,-8,2,-6,8,-4,3,-2,3,-0.606666667,6,3,2,0.216
750000,652500,8,0.811,2,0,0,2660,1993,9,-10,3,-8,6,-6,2,-4,7,-2,2,-0.406666667,3,3,9,0.56
750000,622500,7,0.755,2,0,4,3220,1986,9,-10,3,-8,2,-6,3,-4,3,-2,4,-0.28,2,7,7,0.312
750000,690000,7,0.774,1,0,0,1560,2017,9,-10,6,-8,3,-6,4,-4,9,-2,0,-0.48,2,10,5,0.146
750000,630000,7,0.736,2,0,0,2890,1993,9,-10,10,-8,3,-6,9,-4,10,-2,1,-0.733333333,9,3,5,0.279
750000,690000,7,0.727,2,0,0,2400,1984,9,-10,5,-8,9,-6,3,-4,8,-2,7,-0.62,1,9,9,0.23
750000,690000,7,0.733,1,0,1,2120,1958,9,-10,4,-8,0,-6,1,-4,9,-2,0,-0.273333333,9,2,2,0.202
750000,720000,8,0.801,2,0,0,1940,1981,9,-10,6,-8,8,-6,10,-4,7,-2,0,-0.706666667,1,3,8,0.184
750000,622500,6,0.672,2,0,0,3120,2004,9,-10,7,-8,8,-6,10,-4,6,-2,1,-0.733333333,9,6,3,0.302
750000,652500,7,0.724,2,0,0,2640,1997,9,-10,8,-8,3,-6,5,-4,0,-2,8,-0.5,4,10,2,0.54
750000,712500,6,0.689,1,0,1,2050,1974,9,-10,0,-8,6,-6,6,-4,9,-2,10,-0.466666667,4,1,1,0.195
750000,645000,7,0.759,1,0,0,1210,1974,9,-10,10,-8,8,-6,7,-4,7,-2,2,-0.793333333,7,5,1,0.111
750000,735000,8,0.812,2,0,0,1640,1997,9,-10,5,-8,6,-6,4,-4,6,-2,2,-0.5,10,3,3,0.154
750000,600000,7,0.717,1,1,3,1460,2011,9,-10,6,-8,1,-6,0,-4,4,-2,0,-0.28,10,2,6,0.136
750000,645000,6,0.679,1,0,0,1840,1976,9,-10,4,-8,7,-6,3,-4,10,-2,6,-0.553333333,9,1,8,0.174
750000,630000,7,0.754,1,0,0,1410,1980,9,-10,9,-8,10,-6,2,-4,4,-2,1,-0.666666667,1,2,5,0.131
750000,697500,8,0.842,2,0,2,1680,1990,9,-10,0,-8,6,-6,7,-4,0,-2,6,-0.34,2,10,7,0.158
750000,637500,6,0.651,1,0,2,1500,1954,9,-10,6,-8,5,-6,10,-4,10,-2,6,-0.706666667,6,3,8,0.14
750000,637500,6,0.656,2,0,0,3370,1982,9,-10,6,-8,3,-6,1,-4,9,-2,8,-0.473333333,2,9,1,0.327
750000,660000,7,0.706,2,0,0,1610,1975,9,-10,10,-8,1,-6,1,-4,9,-2,0,-0.5,9,3,10,0.151
750000,600000,7,0.738,2,0,0,1630,1997,9,-10,3,-8,6,-6,1,-4,0,-2,3,-0.3,3,5,9,0.153
750000,735000,8,0.826,3,0,0,3180,2008,9,-10,10,-8,0,-6,8,-4,0,-2,6,-0.533333333,1,6,10,0.308
750000,675000,6,0.674,2,0,0,3270,1992,9,-10,3,-8,1,-6,2,-4,0,-2,10,-0.233333333,7,8,7,0.317
750000,712500,6,0.66,2,0,3,2150,1984,9,-10,8,-8,10,-6,7,-4,10,-2,1,-0.813333333,10,1,1,0.205
750000,660000,6,0.66,2,0,0,2450,1979,9,-10,8,-8,5,-6,10,-4,3,-2,4,-0.666666667,5,2,9,0.235
750000,735000,6,0.688,2,0,1,2250,2007,9,-10,5,-8,10,-6,3,-4,0,-2,10,-0.56,8,9,4,0.215
750000,622500,7,0.755,2,0,0,3310,2005,9,-10,3,-8,0,-6,0,-4,1,-2,9,-0.173333333,3,6,6,0.321
750000,600000,7,0.755,2,0,0,1850,1973,9,-10,7,-8,1,-6,10,-4,9,-2,6,-0.62,3,10,1,0.175
750000,705000,7,0.79,1,1,2,1540,1955,9,-10,7,-8,4,-6,3,-4,4,-2,8,-0.506666667,2,10,3,0.144
750000,697500,6,0.65,2,0,0,1470,1987,9,-10,5,-8,7,-6,6,-4,5,-2,0,-0.54,1,9,10,0.137
750000,645000,7,0.728,3,0,0,2480,1972,9,-10,3,-8,3,-6,8,-4,8,-2,7,-0.493333333,1,10,8,0.238
750000,615000,6,0.684,2,0,2,3080,2005,9,-10,8,-8,5,-6,10,-4,7,-2,9,-0.753333333,4,4,2,0.298
750000,615000,8,0.818,1,0,0,2950,1951,9,-10,7,-8,6,-6,1,-4,1,-2,4,-0.453333333,9,8,4,0.285
750000,690000,8,0.84,2,0,0,1710,1975,9,-10,8,-8,10,-6,6,-4,5,-2,10,-0.786666667,8,2,1,0.161
750000,705000,7,0.782,2,0,0,2280,2004,9,-10,3,-8,1,-6,2,-4,7,-2,3,-0.28,3,6,1,0.218
750000,735000,6,0.682,1,0,0,1660,1976,9,-10,6,-8,0,-6,7,-4,4,-2,6,-0.433333333,9,2,6,0.156
750000,615000,6,0.655,1,0,0,2040,1976,9,-10,0,-8,9,-6,2,-4,7,-2,2,-0.386666667,5,5,7,0.194
750000,697500,8,0.828,2,0,0,1820,2011,9,-10,9,-8,3,-6,6,-4,9,-2,1,-0.626666667,9,7,10,0.172
750000,645000,7,0.766,2,0,0,1780,2004,9,-10,7,-8,7,-6,4,-4,4,-2,1,-0.56,2,2,2,0.168
750000,682500,7,0.777,2,0,0,2120,2011,9,-10,5,-8,9,-6,10,-4,9,-2,10,-0.793333333,10,7,6,0.202
750000,712500,7,0.766,1,0,0,1670,1976,9,-10,0,-8,1,-6,9,-4,4,-2,6,-0.3,9,7,8,0.157
750000,600000,7,0.713,1,1,2,1520,1960,9,-10,4,-8,9,-6,8,-4,2,-2,6,-0.6,8,10,10,0.142
750000,645000,6,0.673,1,0,0,1180,1961,9,-10,0,-8,6,-6,5,-4,3,-2,0,-0.3,6,7,8,0.108
750000,622500,6,0.691,2,0,0,4710,1984,9,-10,0,-8,2,-6,9,-4,1,-2,4,-0.273333333,9,9,5,0.461
750000,637500,7,0.766,2,0,1,2540,2001,9,-10,9,-8,5,-6,4,-4,2,-2,10,-0.606666667,5,10,5,0.244
750000,637500,8,0.808,2,1,3,3060,1990,9,-10,4,-8,7,-6,0,-4,8,-2,5,-0.46,7,7,9,0.296
750000,622500,6,0.694,1,0,0,1250,1960,9,-10,8,-8,9,-6,2,-4,0,-2,5,-0.58,3,7,6,0.115
750000,727500,6,0.677,1,1,2,1910,1976,9,-10,0,-8,0,-6,7,-4,7,-2,9,-0.293333333,2,1,5,0.181
750000,720000,7,0.702,2,0,0,3240,1979,9,-10,6,-8,0,-6,1,-4,10,-2,10,-0.42,9,2,6,0.314
750000,705000,7,0.705,1,0,0,1220,1952,9,-10,2,-8,5,-6,4,-4,10,-2,6,-0.453333333,9,10,10,0.112
750000,667500,7,0.795,2,0,0,2550,1994,9,-10,9,-8,3,-6,6,-4,1,-2,8,-0.566666667,4,5,7,0.245
750000,622500,7,0.718,2,0,0,2140,2019,9,-10,10,-8,10,-6,1,-4,2,-2,8,-0.7,8,8,6,0.204
750000,720000,8,0.801,2,0,0,2950,2008,9,-10,0,-8,3,-6,7,-4,0,-2,7,-0.266666667,9,8,7,0.285
750000,645000,6,0.653,2,0,0,3140,2012,9,-10,8,-8,1,-6,6,-4,10,-2,9,-0.606666667,8,1,10,0.304
750000,630000,6,0.697,2,0,0,2720,2013,9,-10,7,-8,5,-6,10,-4,8,-2,9,-0.733333333,3,2,6,0.262
750000,720000,6,0.686,2,0,0,3530,2014,9,-10,2,-8,7,-6,8,-4,2,-2,7,-0.486666667,3,7,9,0.343
750000,637500,7,0.704,2,0,0,2910,2011,9,-10,8,-8,10,-6,6,-4,4,-2,10,-0.773333333,5,8,9,0.281
750000,600000,7,0.779,2,0,0,4600,2007,9,-10,8,-8,1,-6,10,-4,1,-2,10,-0.573333333,1,3,9,0.45
750500,727985,8,0.806,2,0,0,1550,1981,8,-10,3,-8,3,-6,0,-4,5,-2,2,-0.26,3,9,5,0.145
750500,697965,7,0.782,1,0,0,1630,1989,8,-10,6,-8,2,-6,8,-4,7,-2,1,-0.513333333,8,4,10,0.153
751000,713450,7,0.739,2,0,0,2470,2004,9,-10,7,-8,7,-6,1,-4,0,-2,8,-0.493333333,7,6,3,0.237
751000,668390,7,0.788,2,0,0,2980,1980,9,-10,6,-8,1,-6,0,-4,1,-2,5,-0.273333333,7,6,2,0.288
751000,653370,8,0.822,2,0,0,2960,2006,9,-10,1,-8,5,-6,8,-4,3,-2,0,-0.366666667,3,4,8,0.286
751000,683410,8,0.825,2,0,0,3210,2004,9,-10,10,-8,6,-6,3,-4,6,-2,3,-0.653333333,7,6,4,0.311
751000,705940,7,0.767,2,0,0,2890,2003,9,-10,4,-8,1,-6,1,-4,5,-2,4,-0.273333333,3,1,5,0.279
751000,713450,8,0.848,2,0,0,3480,1994,9,-10,3,-8,10,-6,8,-4,7,-2,0,-0.62,2,8,7,0.338
751000,660880,8,0.834,2,0,0,2940,2002,9,-10,8,-8,10,-6,4,-4,10,-2,9,-0.806666667,4,2,3,0.284
751000,668390,7,0.707,2,0,0,3190,1992,9,-10,9,-8,3,-6,8,-4,3,-2,8,-0.633333333,5,8,3,0.309
751310,691205.2,7,0.787,2,0,0,2760,1994,4,-10,1,-8,7,-6,1,-4,9,-2,4,-0.386666667,3,7,5,0.266
751750,714162.5,7,0.724,2,0,0,1980,1972,8,-10,8,-8,0,-6,10,-4,1,-2,4,-0.506666667,6,4,5,0.188
752000,714400,8,0.828,2,0,0,3910,1977,8,-10,2,-8,10,-6,8,-4,6,-2,8,-0.626666667,10,5,1,0.381
752000,691840,6,0.698,2,0,0,1750,1973,8,-10,6,-8,5,-6,7,-4,6,-2,3,-0.573333333,1,8,5,0.165
752000,631680,7,0.786,1,0,2,1810,1961,8,-10,0,-8,3,-6,8,-4,6,-2,9,-0.38,8,2,7,0.171
752000,646720,6,0.662,2,0,0,3040,1991,8,-10,2,-8,0,-6,0,-4,9,-2,4,-0.213333333,8,7,9,0.294
752500,722400,7,0.708,2,0,0,2460,1974,8,-10,7,-8,4,-6,10,-4,3,-2,1,-0.586666667,1,10,4,0.236
752500,729925,8,0.814,2,0,0,1810,1983,8,-10,3,-8,0,-6,3,-4,0,-2,2,-0.173333333,7,4,5,0.171
752500,692300,6,0.698,1,0,0,2380,2005,8,-10,3,-8,6,-6,5,-4,7,-2,4,-0.48,2,6,1,0.228
752880,670063.2,7,0.791,2,0,0,2900,1992,4,-10,8,-8,2,-6,7,-4,0,-2,8,-0.513333333,6,2,7,0.28
752890,602312,7,0.772,2,0,0,2520,1987,3,-10,8,-8,1,-6,6,-4,0,-2,4,-0.44,9,4,9,0.242
753000,632520,8,0.844,1,0,0,1280,1950,7,-10,1,-8,7,-6,7,-4,9,-2,8,-0.533333333,10,2,4,0.118
753000,737940,7,0.76,2,0,0,3160,2005,7,-10,3,-8,5,-6,3,-4,1,-2,0,-0.306666667,3,4,7,0.306
753000,670170,7,0.78,2,0,0,2390,1984,7,-10,10,-8,6,-6,0,-4,4,-2,8,-0.6,5,6,4,0.229
753000,647580,7,0.767,1,0,0,1760,1974,7,-10,1,-8,2,-6,6,-4,2,-2,1,-0.24,8,8,1,0.166
753000,609930,7,0.757,2,0,0,3170,2003,7,-10,4,-8,9,-6,8,-4,7,-2,10,-0.693333333,8,2,9,0.307
753890,686039.9,7,0.755,2,0,2,2760,2003,4,-10,8,-8,9,-6,6,-4,0,-2,7,-0.673333333,10,2,10,0.266
754000,663520,7,0.76,1,0,0,1610,1968,8,-10,8,-8,4,-6,2,-4,5,-2,5,-0.513333333,7,2,8,0.151
754000,678600,7,0.745,2,0,0,2330,1978,8,-10,7,-8,3,-6,9,-4,7,-2,4,-0.613333333,8,8,8,0.223
754300,709042,7,0.773,2,0,0,1780,2009,7,-10,1,-8,6,-6,9,-4,4,-2,0,-0.426666667,2,5,5,0.168
754800,611388,6,0.659,2,0,0,2870,2006,8,-10,5,-8,6,-6,6,-4,4,-2,10,-0.566666667,10,4,8,0.277
754840,709549.6,6,0.656,2,0,0,3030,2013,3,-10,8,-8,6,-6,6,-4,5,-2,7,-0.66,3,10,7,0.293
754950,702103.5,6,0.69,2,0,0,2710,2014,9,-10,0,-8,8,-6,0,-4,10,-2,6,-0.386666667,8,8,2,0.261
755000,671950,6,0.69,2,0,0,3120,1989,9,-10,7,-8,1,-6,3,-4,8,-2,9,-0.486666667,4,5,7,0.302
755000,671950,6,0.67,1,0,0,1720,1960,9,-10,8,-8,5,-6,10,-4,6,-2,0,-0.68,7,10,3,0.162
755000,694600,7,0.761,2,0,0,1460,1999,9,-10,7,-8,7,-6,9,-4,8,-2,7,-0.753333333,9,3,7,0.136
755000,634200,7,0.707,2,0,0,3210,2004,9,-10,10,-8,9,-6,2,-4,3,-2,7,-0.7,7,5,2,0.311
755000,611550,7,0.777,1,0,0,1370,1952,9,-10,5,-8,6,-6,6,-4,2,-2,1,-0.48,8,10,5,0.127
755000,724800,7,0.712,3,0,0,2100,2005,9,-10,1,-8,1,-6,3,-4,5,-2,10,-0.253333333,8,7,9,0.2
755000,626650,6,0.661,2,0,0,3780,1994,9,-10,4,-8,7,-6,0,-4,1,-2,3,-0.353333333,1,8,2,0.368
755000,619100,7,0.745,2,0,0,2790,1989,9,-10,0,-8,4,-6,0,-4,2,-2,7,-0.18,8,1,10,0.269
755000,656850,7,0.758,2,0,0,2760,1993,9,-10,0,-8,6,-6,8,-4,7,-2,5,-0.446666667,2,3,3,0.266
755000,641750,7,0.78,2,0,0,2200,1982,9,-10,1,-8,8,-6,10,-4,4,-2,2,-0.513333333,1,5,9,0.21
755000,732350,7,0.742,2,0,1,2410,1950,9,-10,2,-8,1,-6,9,-4,2,-2,0,-0.3,9,6,3,0.231
755000,664400,7,0.703,1,1,3,1720,1957,9,-10,10,-8,4,-6,9,-4,3,-2,9,-0.72,5,5,5,0.162
755000,694600,7,0.773,2,0,0,3110,1992,9,-10,0,-8,6,-6,7,-4,9,-2,7,-0.466666667,9,6,3,0.301
755000,649300,6,0.696,2,1,2,2970,1984,9,-10,8,-8,5,-6,0,-4,2,-2,5,-0.46,10,5,10,0.287
755000,694600,8,0.817,1,0,2,2270,2009,9,-10,0,-8,8,-6,6,-4,5,-2,6,-0.44,3,6,8,0.217
756000,703080,8,0.817,2,0,0,2830,1991,9,-10,2,-8,4,-6,5,-4,4,-2,9,-0.386666667,2,4,4,0.273
756000,665280,7,0.7,1,1,2,1750,2018,9,-10,2,-8,3,-6,3,-4,0,-2,4,-0.233333333,7,4,5,0.165
756000,619920,7,0.736,1,0,0,1180,2017,9,-10,8,-8,10,-6,1,-4,2,-2,3,-0.6,5,7,4,0.108
756000,650160,8,0.84,2,0,0,2260,1986,9,-10,4,-8,7,-6,5,-4,6,-2,7,-0.546666667,4,3,8,0.216
756100,725856,7,0.741,2,0,0,2100,1987,8,-10,10,-8,3,-6,8,-4,2,-2,2,-0.613333333,4,1,10,0.2
756450,642982.5,6,0.697,2,0,0,2140,1984,7,-10,1,-8,10,-6,3,-4,3,-2,9,-0.46,9,4,1,0.204
757000,628310,7,0.718,2,0,0,3290,2007,9,-10,0,-8,7,-6,1,-4,6,-2,0,-0.286666667,9,4,10,0.319
757000,658590,8,0.82,1,0,0,1730,1985,9,-10,7,-8,3,-6,3,-4,6,-2,2,-0.466666667,6,5,9,0.163
757500,621150,8,0.847,2,0,0,3260,1977,8,-10,8,-8,4,-6,7,-4,5,-2,0,-0.58,5,5,3,0.316
757500,704475,8,0.82,2,0,0,3520,2009,8,-10,8,-8,8,-6,5,-4,2,-2,8,-0.66,10,3,1,0.342
758000,720100,7,0.737,1,0,0,1880,1956,7,-10,8,-8,10,-6,10,-4,1,-2,9,-0.806666667,8,9,8,0.178
758800,667744,8,0.836,1,0,0,1060,2010,8,-10,1,-8,4,-6,8,-4,3,-2,2,-0.353333333,6,6,4,0.096
759000,667920,6,0.689,2,0,2,2060,1970,8,-10,6,-8,7,-6,10,-4,9,-2,2,-0.72,6,6,2,0.196
759000,652740,6,0.679,2,0,0,3590,2005,8,-10,9,-8,2,-6,1,-4,2,-2,7,-0.446666667,3,5,5,0.349
759000,660330,8,0.834,1,0,3,1230,2011,8,-10,6,-8,7,-6,0,-4,2,-2,9,-0.473333333,1,10,10,0.113
759000,607200,8,0.846,2,0,0,3050,2006,8,-10,9,-8,0,-6,7,-4,5,-2,5,-0.54,5,2,8,0.295
759000,698280,8,0.827,1,0,0,1440,1975,8,-10,10,-8,0,-6,7,-4,9,-2,3,-0.613333333,4,2,10,0.134
759000,675510,7,0.754,1,0,0,1620,2019,8,-10,10,-8,7,-6,5,-4,4,-2,4,-0.7,9,5,1,0.152
759000,683100,6,0.672,3,0,0,1740,2014,8,-10,2,-8,2,-6,10,-4,9,-2,8,-0.493333333,10,1,4,0.164
759600,691236,7,0.731,2,0,0,1640,1993,7,-10,8,-8,0,-6,10,-4,8,-2,5,-0.606666667,2,8,2,0.154
759900,615519,7,0.762,2,0,0,3100,2008,8,-10,2,-8,6,-6,7,-4,4,-2,8,-0.473333333,3,9,5,0.3
759950,714353,6,0.665,2,0,0,3200,2002,9,-10,2,-8,9,-6,4,-4,6,-2,3,-0.486666667,8,5,10,0.31
759950,683955,7,0.787,2,0,0,2200,2005,9,-10,3,-8,4,-6,6,-4,6,-2,7,-0.453333333,7,4,5,0.21
759990,714390.6,8,0.84,2,0,0,2640,2009,9,-10,10,-8,6,-6,0,-4,6,-2,7,-0.62,9,4,4,0.54
760000,623200,8,0.842,1,0,0,1570,1965,8,-10,10,-8,3,-6,8,-4,0,-2,7,-0.62,8,6,1,0.147
760000,722000,8,0.802,1,0,0,2080,1959,8,-10,2,-8,0,-6,9,-4,9,-2,1,-0.373333333,2,5,1,0.198
760000,608000,8,0.828,1,0,0,1570,1953,8,-10,7,-8,0,-6,6,-4,8,-2,0,-0.46,5,5,3,0.147
760000,706800,6,0.653,2,0,0,3630,1994,8,-10,0,-8,3,-6,8,-4,7,-2,3,-0.353333333,9,7,2,0.353
760000,623200,6,0.677,2,0,0,3320,2002,8,-10,0,-8,8,-6,1,-4,5,-2,5,-0.333333333,4,4,4,0.322
760000,729600,7,0.785,1,1,2,1440,2010,8,-10,5,-8,5,-6,4,-4,6,-2,6,-0.5,10,3,5,0.134
760000,744800,7,0.745,2,0,0,3060,1989,8,-10,6,-8,1,-6,1,-4,6,-2,9,-0.386666667,6,3,3,0.296
760000,691600,8,0.845,2,0,0,3620,2006,8,-10,1,-8,0,-6,2,-4,7,-2,6,-0.206666667,3,6,6,0.352
760000,630800,7,0.7,2,0,0,3120,2003,8,-10,3,-8,1,-6,6,-4,8,-2,9,-0.413333333,2,7,4,0.302
760000,699200,8,0.827,2,0,0,2830,1986,8,-10,10,-8,7,-6,10,-4,1,-2,10,-0.8,9,6,9,0.273
760000,714400,7,0.798,1,0,0,1510,1950,8,-10,3,-8,2,-6,8,-4,0,-2,8,-0.366666667,7,10,9,0.141
760000,676400,8,0.837,2,0,0,2020,2001,8,-10,4,-8,2,-6,4,-4,0,-2,2,-0.28,4,10,4,0.192
760000,638400,7,0.749,1,0,2,1730,1987,8,-10,0,-8,8,-6,7,-4,5,-2,9,-0.48,8,9,9,0.163
760000,646000,8,0.842,1,0,0,1880,2019,8,-10,6,-8,3,-6,0,-4,5,-2,10,-0.413333333,4,6,5,0.178
760000,699200,7,0.727,1,0,0,1590,1973,8,-10,1,-8,4,-6,2,-4,1,-2,2,-0.206666667,4,7,2,0.149
760000,623200,6,0.681,2,0,0,2310,2003,8,-10,9,-8,7,-6,6,-4,2,-2,1,-0.64,7,2,7,0.221
760000,699200,7,0.779,2,0,0,3470,1991,8,-10,7,-8,2,-6,0,-4,8,-2,7,-0.44,7,9,10,0.337
760000,729600,8,0.822,2,0,0,3680,2004,8,-10,2,-8,9,-6,8,-4,0,-2,5,-0.5,8,2,4,0.358
760000,638400,7,0.703,1,0,0,1580,1958,8,-10,7,-8,6,-6,4,-4,6,-2,9,-0.613333333,5,8,3,0.148
760000,668800,7,0.735,1,0,0,1270,1955,8,-10,3,-8,7,-6,5,-4,4,-2,0,-0.44,3,3,8,0.117
760000,615600,8,0.841,2,0,0,2690,1979,8,-10,6,-8,1,-6,2,-4,6,-2,0,-0.346666667,10,3,2,0.59
760000,699200,8,0.818,2,0,0,1770,1992,8,-10,3,-8,0,-6,5,-4,10,-2,4,-0.36,10,9,8,0.167
760000,684000,6,0.665,2,0,0,3400,1984,8,-10,2,-8,10,-6,0,-4,8,-2,5,-0.473333333,3,10,2,0.33
760000,706800,6,0.668,2,0,0,3090,1988,8,-10,3,-8,9,-6,9,-4,1,-2,6,-0.573333333,3,8,9,0.299
760000,699200,6,0.687,2,0,0,3910,1977,8,-10,0,-8,2,-6,2,-4,7,-2,1,-0.193333333,8,10,9,0.381
760000,737200,7,0.798,3,0,0,2690,2013,8,-10,4,-8,9,-6,5,-4,1,-2,10,-0.553333333,2,10,3,0.59
760000,699200,7,0.761,1,0,2,1700,1960,8,-10,5,-8,5,-6,6,-4,1,-2,7,-0.48,7,7,7,0.16
760000,737200,7,0.745,2,0,0,2950,1998,8,-10,9,-8,2,-6,6,-4,7,-2,4,-0.593333333,9,8,1,0.285
760000,630800,7,0.711,2,0,0,2660,1980,8,-10,4,-8,2,-6,1,-4,4,-2,6,-0.3,5,8,9,0.56
760000,653600,6,0.664,1,0,2,1500,1997,8,-10,7,-8,4,-6,2,-4,6,-2,2,-0.473333333,5,4,1,0.14
760000,691600,7,0.71,2,0,0,3420,1989,8,-10,6,-8,3,-6,7,-4,2,-2,4,-0.473333333,8,5,7,0.332
760000,608000,7,0.743,1,0,0,2040,1978,8,-10,1,-8,3,-6,10,-4,1,-2,9,-0.386666667,4,7,2,0.194
760000,638400,7,0.79,2,0,0,2330,2012,8,-10,5,-8,10,-6,3,-4,1,-2,4,-0.533333333,7,2,9,0.223
760000,714400,7,0.751,1,0,0,1080,1976,8,-10,7,-8,2,-6,9,-4,2,-2,2,-0.506666667,9,7,7,0.098
760000,653600,7,0.76,2,0,0,2410,2009,8,-10,1,-8,2,-6,9,-4,0,-2,2,-0.28,6,9,7,0.231
760000,699200,8,0.802,2,0,0,3220,1992,8,-10,9,-8,3,-6,6,-4,4,-2,3,-0.573333333,2,9,3,0.312
760000,668800,8,0.84,2,0,0,3700,2004,8,-10,0,-8,6,-6,7,-4,10,-2,8,-0.486666667,2,10,1,0.36
760000,630800,7,0.743,1,2,4,1800,1958,8,-10,7,-8,10,-6,0,-4,4,-2,8,-0.606666667,2,7,5,0.17
760000,661200,7,0.787,2,0,3,3820,2004,8,-10,5,-8,8,-6,10,-4,3,-2,8,-0.673333333,8,4,4,0.372
760000,706800,7,0.732,1,0,2,2090,1974,8,-10,2,-8,9,-6,3,-4,7,-2,9,-0.52,7,3,7,0.199
